Date,PrevDayContext,OpenLocation,OpeningTrend,FirstCandleType,RangeStatus,Result,ResultRet%
2023-03-15,BEAR,WithinPrevRange,TR,Bull,WideRange,BULL,3.127
2023-03-16,BULL,WithinPrevRange,BEAR,Bear,WideRange,BULL,1.48
2023-03-17,TR,GapUp>PrevHigh,BEAR,Bear,WideRange,TR,0.486
2023-03-20,TR,GapDown<PrevLow,BEAR,Bear,WideRange,BEAR,-1.097
2023-03-21,TR,WithinPrevRange,BEAR,Bear,WideRange,BULL,0.694
2023-03-22,TR,WithinPrevRange,TR,Bull,WideRange,BEAR,-1.044
2023-03-23,BEAR,GapDown<PrevLow,TR,Bull,WideRange,BEAR,-1.269
2023-03-24,TR,WithinPrevRange,BULL,Bull,WideRange,BEAR,-3.615
2023-03-27,TR,WithinPrevRange,BEAR,Bear,WideRange,TR,0.25
2023-03-28,TR,WithinPrevRange,BEAR,Bear,WideRange,BEAR,-5.55
2023-03-29,BEAR,WithinPrevRange,BULL,Bull,WideRange,BULL,5.265
2023-03-31,BULL,GapUp>PrevHigh,TR,Bear,WideRange,BEAR,-0.71
2023-04-03,BEAR,WithinPrevRange,TR,Bear,WideRange,TR,0.462
2023-04-05,TR,WithinPrevRange,TR,Bull,WideRange,BEAR,-1.818
2023-04-06,TR,WithinPrevRange,TR,Bull,WideRange,BULL,3.398
2023-04-10,TR,WithinPrevRange,BEAR,Bull,WideRange,BULL,0.881
2023-04-11,BULL,WithinPrevRange,BULL,Bull,Normal,BEAR,-0.657
2023-04-12,TR,WithinPrevRange,TR,Bull,WideRange,TR,0.305
2023-04-13,BULL,WithinPrevRange,BEAR,Bear,WideRange,BULL,1.591
2023-04-17,TR,WithinPrevRange,TR,Bear,WideRange,BULL,1.344
2023-04-18,TR,WithinPrevRange,TR,Bull,WideRange,BEAR,-2.207
2023-04-19,BEAR,WithinPrevRange,TR,Bull,WideRange,TR,-0.354
2023-04-20,TR,WithinPrevRange,BULL,Bull,WideRange,BEAR,-0.88
2023-04-21,TR,WithinPrevRange,BEAR,Bear,WideRange,BEAR,-1.044
2023-04-24,BEAR,WithinPrevRange,TR,Bull,WideRange,TR,-0.29
2023-04-25,TR,WithinPrevRange,TR,Bear,WideRange,BULL,2.158
2023-04-26,TR,WithinPrevRange,BULL,Bear,WideRange,TR,-0.113
2023-04-27,TR,WithinPrevRange,TR,Bull,Normal,TR,0.092
2023-04-28,TR,GapUp>PrevHigh,BEAR,Bull,WideRange,BULL,3.058
2023-05-02,BULL,WithinPrevRange,BULL,Bull,WideRange,BEAR,-0.835
2023-05-03,TR,WithinPrevRange,BULL,Bull,WideRange,BEAR,-4.541
2023-05-04,BEAR,WithinPrevRange,TR,Bull,WideRange,BULL,1.604
2023-05-05,BULL,GapUp>PrevHigh,BEAR,Bear,WideRange,BULL,0.833
2023-05-08,BEAR,WithinPrevRange,BEAR,Bear,WideRange,TR,0.109
2023-05-09,BEAR,WithinPrevRange,BULL,Bull,WideRange,BEAR,-0.619
2023-05-10,TR,WithinPrevRange,TR,Bull,Normal,TR,-0.184
2023-05-11,TR,GapUp>PrevHigh,BULL,Bull,WideRange,BULL,1.761
2023-05-12,BULL,WithinPrevRange,BEAR,Bear,WideRange,TR,0.064
2023-05-15,BEAR,WithinPrevRange,BEAR,Bear,WideRange,BULL,0.712
2023-05-16,TR,WithinPrevRange,BULL,Bear,WideRange,BEAR,-1.66
2023-05-17,BEAR,WithinPrevRange,BEAR,Bear,WideRange,BULL,0.609
2023-05-18,TR,WithinPrevRange,BEAR,Bear,WideRange,TR,-0.258
2023-05-19,BEAR,WithinPrevRange,TR,Bull,WideRange,BULL,3.789
2023-05-22,BULL,GapUp>PrevHigh,BULL,Bull,WideRange,BULL,12.287
2023-05-23,BULL,GapUp>PrevHigh,BULL,Bull,WideRange,BEAR,-0.85
2023-05-24,BULL,WithinPrevRange,BEAR,Bear,WideRange,BEAR,-5.688
2023-05-25,BEAR,WithinPrevRange,TR,Bull,WideRange,BULL,2.318
2023-05-26,BULL,GapUp>PrevHigh,BEAR,Bear,WideRange,TR,-0.391
2023-05-29,TR,WithinPrevRange,TR,Bear,WideRange,BEAR,-1.18
2023-05-30,BEAR,WithinPrevRange,BULL,Bull,WideRange,BEAR,-1.22
2023-05-31,TR,WithinPrevRange,BEAR,Bear,WideRange,BULL,1.375
2023-06-01,TR,WithinPrevRange,BULL,Bull,WideRange,BEAR,-0.805
2023-06-02,TR,WithinPrevRange,BEAR,Bear,WideRange,BEAR,-2.429
2023-06-05,BEAR,WithinPrevRange,TR,Bear,WideRange,BEAR,-0.936
2023-06-06,TR,WithinPrevRange,BEAR,Bear,WideRange,BEAR,-0.855
2023-06-07,BEAR,WithinPrevRange,TR,Bear,Normal,BEAR,-0.651
2023-06-08,TR,WithinPrevRange,BULL,Bull,WideRange,BEAR,-1.516
2023-06-09,TR,WithinPrevRange,BEAR,Bear,Normal,BULL,0.743
2023-06-12,TR,GapUp>PrevHigh,TR,Bear,WideRange,BULL,0.841
2023-06-13,BULL,WithinPrevRange,TR,Bear,WideRange,BEAR,-0.997
2023-06-14,BEAR,WithinPrevRange,TR,Bear,Normal,TR,-0.482
2023-06-15,TR,WithinPrevRange,BULL,Bull,WideRange,TR,-0.315
2023-06-16,TR,WithinPrevRange,TR,Bull,Normal,TR,-0.179
2023-06-19,TR,WithinPrevRange,BEAR,Bull,WideRange,BEAR,-3.796
2023-06-20,TR,WithinPrevRange,TR,Bear,Normal,TR,-0.55
2023-06-21,TR,WithinPrevRange,BEAR,Bear,Normal,BEAR,-0.982
2023-06-22,TR,WithinPrevRange,BEAR,Bear,WideRange,TR,-0.504
2023-06-23,TR,WithinPrevRange,BEAR,Bear,WideRange,BEAR,-2.354
2023-06-26,BEAR,WithinPrevRange,BULL,Bull,WideRange,BULL,0.888
2023-06-27,BULL,WithinPrevRange,BEAR,Bear,WideRange,TR,-0.583
2023-06-28,BEAR,WithinPrevRange,BULL,Bull,WideRange,BULL,1.536
2023-06-30,BULL,GapUp>PrevHigh,BEAR,Bear,WideRange,TR,-0.401
2023-07-03,TR,WithinPrevRange,TR,Bear,Normal,TR,-0.197
2023-07-04,BEAR,WithinPrevRange,BEAR,Bear,Normal,TR,0.517
2023-07-05,TR,WithinPrevRange,TR,Bull,Normal,TR,0.303
2023-07-06,TR,WithinPrevRange,TR,Bull,Normal,TR,0.29
2023-07-07,TR,WithinPrevRange,BULL,Bull,Normal,BEAR,-0.886
2023-07-10,TR,WithinPrevRange,BEAR,Bear,WideRange,BULL,2.038
2023-07-11,TR,WithinPrevRange,BULL,Bear,WideRange,TR,-0.081
2023-07-12,TR,WithinPrevRange,BEAR,Bear,WideRange,BEAR,-0.799
2023-07-13,BEAR,WithinPrevRange,BULL,Bull,WideRange,BEAR,-1.43
2023-07-14,BEAR,WithinPrevRange,BEAR,Bear,Normal,TR,0.476
2023-07-17,TR,GapUp>PrevHigh,BULL,Bull,WideRange,BEAR,-1.291
2023-07-18,TR,WithinPrevRange,BULL,Doji,WideRange,TR,-0.134
2023-07-19,TR,WithinPrevRange,TR,Bull,Normal,TR,-0.105
2023-07-20,TR,WithinPrevRange,BEAR,Bear,Normal,TR,-0.014
2023-07-21,TR,WithinPrevRange,BULL,Bull,WideRange,TR,-0.371
2023-07-24,TR,WithinPrevRange,BEAR,Bear,Normal,TR,0.114
2023-07-25,BEAR,WithinPrevRange,TR,Bull,WideRange,BULL,1.694
2023-07-26,BULL,WithinPrevRange,BULL,Bear,WideRange,TR,-0.376
2023-07-27,TR,WithinPrevRange,TR,Bull,WideRange,BEAR,-1.591
2023-07-28,BEAR,WithinPrevRange,BULL,Bull,WideRange,TR,0.544
2023-07-31,TR,WithinPrevRange,BULL,Bear,WideRange,BULL,0.959
2023-08-01,TR,WithinPrevRange,BEAR,Bull,WideRange,BEAR,-0.759
2023-08-02,TR,WithinPrevRange,TR,Bear,WideRange,BEAR,-1.2
2023-08-03,TR,WithinPrevRange,TR,Bull,WideRange,BULL,2.142
2023-08-04,BULL,WithinPrevRange,BEAR,Bear,WideRange,BULL,0.917
2023-08-07,TR,WithinPrevRange,BEAR,Bear,WideRange,BULL,1.058
2023-08-08,TR,WithinPrevRange,BEAR,Bear,WideRange,BEAR,-2.071
2023-08-09,BEAR,WithinPrevRange,BEAR,Bull,Normal,BULL,1.074
2023-08-10,TR,WithinPrevRange,BULL,Bull,WideRange,BULL,0.981
2023-08-11,TR,WithinPrevRange,BEAR,Bear,Normal,TR,0.247
2023-08-14,TR,GapDown<PrevLow,BEAR,Bear,WideRange,BULL,1.315
2023-08-16,TR,WithinPrevRange,TR,Bear,Normal,BULL,0.607
2023-08-17,TR,WithinPrevRange,BULL,Bull,Normal,BULL,1.037
2023-08-18,BULL,WithinPrevRange,TR,Bear,WideRange,BULL,4.411
2023-08-21,TR,WithinPrevRange,BULL,Bull,WideRange,BULL,0.865
2023-08-22,BULL,GapUp>PrevHigh,BULL,Bull,WideRange,TR,-0.276
2023-08-23,TR,WithinPrevRange,BEAR,Bear,WideRange,BEAR,-5.35
2023-08-24,BEAR,WithinPrevRange,BULL,Bear,WideRange,BEAR,-1.966
2023-08-25,TR,WithinPrevRange,TR,Bear,WideRange,BEAR,-1.679
2023-08-28,BEAR,GapUp>PrevHigh,BEAR,Bear,WideRange,BEAR,-1.73
2023-08-29,BEAR,WithinPrevRange,BULL,Bull,WideRange,TR,0.428
2023-08-30,TR,WithinPrevRange,TR,Bear,WideRange,TR,0.221
2023-08-31,TR,GapDown<PrevLow,BULL,Bull,WideRange,BEAR,-1.968
2023-09-01,TR,GapDown<PrevLow,BULL,Bull,WideRange,BULL,0.939
2023-09-04,BULL,WithinPrevRange,TR,Bull,Normal,TR,0.388
2023-09-05,BULL,GapUp>PrevHigh,BEAR,Bear,Normal,BULL,1.062
2023-09-06,TR,WithinPrevRange,TR,Bear,Normal,TR,0.48
2023-09-07,TR,WithinPrevRange,TR,Bear,Normal,BULL,0.78
2023-09-08,TR,WithinPrevRange,TR,Bull,Normal,TR,0.428
2023-09-11,TR,GapUp>PrevHigh,BEAR,Bear,WideRange,BULL,2.346
2023-09-12,BULL,WithinPrevRange,BEAR,Bear,WideRange,BEAR,-1.293
2023-09-13,BEAR,WithinPrevRange,BEAR,Bull,WideRange,BEAR,-0.89
2023-09-14,TR,WithinPrevRange,TR,Bear,Normal,TR,-0.584
2023-09-15,BEAR,WithinPrevRange,TR,Bull,Normal,BULL,1.029
2023-09-18,TR,WithinPrevRange,BEAR,Bear,WideRange,BEAR,-1.289
2023-09-20,BEAR,WithinPrevRange,TR,Bull,WideRange,BEAR,-1.87
2023-09-21,TR,WithinPrevRange,TR,Bear,Normal,TR,-0.585
2023-09-22,TR,WithinPrevRange,BEAR,Bull,Normal,TR,-0.465
2023-09-25,BEAR,WithinPrevRange,TR,Bear,WideRange,TR,0.547
2023-09-26,TR,GapUp>PrevHigh,BEAR,Bear,Normal,BEAR,-0.654
2023-09-27,BEAR,WithinPrevRange,BEAR,Bear,WideRange,BULL,1.144
2023-09-28,BULL,WithinPrevRange,TR,Bull,WideRange,TR,-0.588
2023-09-29,TR,WithinPrevRange,TR,Bull,WideRange,BEAR,-2.093
2023-10-03,BEAR,WithinPrevRange,BEAR,Bear,WideRange,TR,-0.277
2023-10-04,BEAR,WithinPrevRange,TR,Bear,WideRange,BULL,2.866
2023-10-05,BULL,WithinPrevRange,BEAR,Bear,Normal,TR,0.087
2023-10-06,TR,WithinPrevRange,TR,Bull,Normal,TR,-0.568
2023-10-09,TR,GapDown<PrevLow,TR,Bear,Normal,TR,0.443
2023-10-10,TR,WithinPrevRange,BULL,Bull,WideRange,BULL,0.791
2023-10-11,BULL,GapUp>PrevHigh,BULL,Bear,WideRange,BEAR,-1.483
2023-10-12,BEAR,WithinPrevRange,BULL,Bull,Normal,TR,-0.052
2023-10-13,TR,GapDown<PrevLow,BEAR,Bear,WideRange,TR,-0.469
2023-10-16,TR,WithinPrevRange,BEAR,Bull,Normal,TR,-0.573
2023-10-17,BEAR,WithinPrevRange,TR,Bear,Normal,BEAR,-0.915
2023-10-18,BEAR,WithinPrevRange,BULL,Bear,Normal,BEAR,-1.14
2023-10-19,BEAR,GapDown<PrevLow,TR,Bear,Normal,TR,0.578
2023-10-20,TR,WithinPrevRange,BULL,Bull,WideRange,BEAR,-1.031
2023-10-23,TR,WithinPrevRange,BEAR,Bear,WideRange,BEAR,-3.275
2023-10-25,BEAR,WithinPrevRange,TR,Bull,WideRange,BEAR,-2.571
2023-10-26,BEAR,WithinPrevRange,BEAR,Bear,WideRange,BULL,0.916
2023-10-27,TR,WithinPrevRange,BULL,Bull,WideRange,BULL,1.251
2023-10-30,BULL,WithinPrevRange,TR,Bull,WideRange,BULL,1.33
2023-10-31,BULL,GapUp>PrevHigh,BEAR,Bear,Normal,TR,-0.257
2023-11-01,TR,WithinPrevRange,TR,Bear,WideRange,BEAR,-3.526
2023-11-02,BEAR,WithinPrevRange,TR,Bear,WideRange,BEAR,-1.66
2023-11-03,TR,WithinPrevRange,BULL,Bull,WideRange,BEAR,-1.647
2023-11-06,TR,WithinPrevRange,TR,Bear,Normal,TR,0.071
2023-11-07,TR,WithinPrevRange,BEAR,Bear,Normal,BEAR,-0.817
2023-11-08,BEAR,WithinPrevRange,BULL,Bull,WideRange,BULL,0.663
2023-11-09,TR,WithinPrevRange,BEAR,Bear,WideRange,BEAR,-1.92
2023-11-10,BEAR,WithinPrevRange,TR,Bull,Normal,BEAR,-1.267
2023-11-13,TR,WithinPrevRange,BEAR,Bear,WideRange,TR,0.167
2023-11-15,TR,WithinPrevRange,TR,Bear,Normal,TR,-0.443
2023-11-16,BEAR,WithinPrevRange,BEAR,Bear,Normal,TR,0.134
2023-11-17,BEAR,WithinPrevRange,BULL,Bull,Normal,TR,-0.185
2023-11-20,TR,WithinPrevRange,BEAR,Bear,WideRange,BEAR,-2.11
2023-11-21,BEAR,WithinPrevRange,BULL,Bull,WideRange,BEAR,-0.91
2023-11-22,TR,WithinPrevRange,BEAR,Bear,WideRange,TR,-0.475
2023-11-23,TR,WithinPrevRange,TR,Bear,Normal,TR,-0.594
2023-11-24,TR,WithinPrevRange,TR,Bear,WideRange,BULL,1.125
2023-11-28,BULL,GapUp>PrevHigh,BULL,Bull,WideRange,BULL,3.008
2023-11-29,TR,WithinPrevRange,BEAR,Bear,WideRange,BEAR,-1.574
2023-11-30,BEAR,WithinPrevRange,BEAR,Bear,WideRange,BEAR,-0.936
2023-12-01,BEAR,WithinPrevRange,BULL,Bull,WideRange,BEAR,-0.637
2023-12-04,TR,GapUp>PrevHigh,BEAR,Bear,WideRange,TR,0.57
2023-12-05,TR,WithinPrevRange,BULL,Bull,WideRange,BULL,10.131
2023-12-06,BULL,GapUp>PrevHigh,BEAR,Bull,WideRange,BEAR,-4.267
2023-12-07,BEAR,WithinPrevRange,BULL,Bull,WideRange,BEAR,-0.919
2023-12-08,TR,WithinPrevRange,TR,Bear,WideRange,BEAR,-2.882
2023-12-11,TR,WithinPrevRange,BEAR,Bear,WideRange,BULL,1.053
2023-12-12,TR,WithinPrevRange,TR,Bear,Normal,TR,-0.336
2023-12-13,TR,WithinPrevRange,TR,Bull,WideRange,TR,0.364
2023-12-14,TR,GapUp>PrevHigh,TR,Bull,Normal,TR,-0.312
2023-12-15,TR,WithinPrevRange,TR,Bear,WideRange,BULL,2.791
2023-12-18,BULL,WithinPrevRange,TR,Bear,WideRange,BEAR,-0.793
2023-12-19,TR,WithinPrevRange,BEAR,Bear,WideRange,TR,-0.104
2023-12-20,BEAR,WithinPrevRange,TR,Bull,WideRange,BEAR,-5.525
2023-12-21,BEAR,GapDown<PrevLow,BULL,Bull,WideRange,TR,-0.481
2023-12-22,BULL,WithinPrevRange,BULL,Bull,Normal,BEAR,-0.993
2023-12-26,TR,WithinPrevRange,BULL,Bull,WideRange,BULL,0.779
2023-12-27,BULL,WithinPrevRange,BEAR,Bear,WideRange,TR,-0.547
2023-12-28,BEAR,WithinPrevRange,BEAR,Bear,WideRange,BEAR,-1.44
2023-12-29,BEAR,WithinPrevRange,TR,Bear,WideRange,BULL,1.086
2024-01-01,TR,WithinPrevRange,TR,Bull,WideRange,BULL,2.725
2024-01-02,TR,WithinPrevRange,TR,Bear,WideRange,BULL,0.933
2024-01-03,TR,GapUp>PrevHigh,BULL,Bull,WideRange,BEAR,-3.523
2024-01-04,TR,WithinPrevRange,BEAR,Bear,Normal,TR,-0.048
2024-01-05,BEAR,WithinPrevRange,BEAR,Bear,WideRange,TR,-0.038
2024-01-08,TR,WithinPrevRange,BEAR,Bear,WideRange,BEAR,-0.822
2024-01-09,BEAR,WithinPrevRange,TR,Bull,WideRange,TR,0.567
2024-01-10,TR,WithinPrevRange,BULL,Bull,WideRange,BULL,0.933
2024-01-11,BULL,GapUp>PrevHigh,BEAR,Bear,WideRange,TR,-0.391
2024-01-12,BEAR,WithinPrevRange,TR,Bear,Normal,BULL,0.833
2024-01-15,TR,GapUp>PrevHigh,BEAR,Bear,WideRange,BEAR,-0.605
2024-01-16,TR,WithinPrevRange,TR,Bear,WideRange,BEAR,-0.877
2024-01-17,TR,GapDown<PrevLow,TR,Bear,WideRange,BEAR,-1.856
2024-01-18,BEAR,WithinPrevRange,BEAR,Bull,WideRange,BEAR,-0.951
2024-01-19,TR,WithinPrevRange,BEAR,Bear,Normal,BEAR,-0.757
2024-01-20,BEAR,WithinPrevRange,TR,Bear,WideRange,BULL,1.58
2024-01-23,BULL,WithinPrevRange,TR,Bear,WideRange,BEAR,-3.318
2024-01-24,BEAR,WithinPrevRange,TR,Bear,Normal,TR,0.141
2024-01-25,TR,WithinPrevRange,TR,Bull,WideRange,TR,-0.369
2024-01-29,TR,GapUp>PrevHigh,BULL,Bull,WideRange,BULL,0.824
2024-01-30,BULL,WithinPrevRange,TR,Bear,WideRange,BULL,0.644
2024-01-31,TR,WithinPrevRange,BULL,Bull,WideRange,BULL,0.963
2024-02-01,BULL,GapUp>PrevHigh,BEAR,Bear,WideRange,BULL,0.764
2024-02-02,TR,WithinPrevRange,TR,Bear,WideRange,TR,-0.514
2024-02-05,TR,WithinPrevRange,TR,Bull,WideRange,TR,0.145
2024-02-06,TR,WithinPrevRange,TR,Bear,WideRange,BULL,0.876
2024-02-07,TR,WithinPrevRange,TR,Bull,WideRange,TR,0.577
2024-02-08,TR,WithinPrevRange,BEAR,Bear,WideRange,BEAR,-0.874
2024-02-09,BEAR,WithinPrevRange,TR,Bull,WideRange,BULL,0.645
2024-02-12,TR,GapUp>PrevHigh,BEAR,Bull,WideRange,BEAR,-1.235
2024-02-13,BEAR,WithinPrevRange,BEAR,Bear,WideRange,BULL,1.623
2024-02-14,TR,WithinPrevRange,TR,Bull,WideRange,TR,-0.138
2024-02-15,TR,WithinPrevRange,BULL,Bear,WideRange,TR,-0.559
2024-02-16,TR,WithinPrevRange,BEAR,Bear,Normal,BULL,0.751
2024-02-19,TR,WithinPrevRange,BULL,Bull,WideRange,TR,-0.379
2024-02-20,TR,WithinPrevRange,BULL,Bear,Normal,BEAR,-1.002
2024-02-21,TR,WithinPrevRange,BULL,Bull,WideRange,BEAR,-0.77
2024-02-22,TR,WithinPrevRange,TR,Bear,Normal,BULL,1.025
2024-02-23,TR,WithinPrevRange,TR,Bull,WideRange,TR,0.499
2024-02-26,TR,WithinPrevRange,BULL,Bull,WideRange,BULL,0.839
2024-02-27,BULL,WithinPrevRange,BEAR,Bear,WideRange,TR,-0.368
2024-02-28,BEAR,WithinPrevRange,TR,Bull,WideRange,BEAR,-2.378
2024-02-29,BEAR,WithinPrevRange,TR,Bear,WideRange,BULL,1.531
2024-03-01,BULL,GapUp>PrevHigh,BEAR,Bull,Normal,BULL,0.606
2024-03-02,TR,WithinPrevRange,TR,Bull,Normal,TR,0.188
2024-03-04,TR,WithinPrevRange,TR,Bull,Normal,TR,-0.149
2024-03-05,TR,WithinPrevRange,TR,Bull,Normal,TR,-0.518
2024-03-06,TR,WithinPrevRange,BEAR,Bear,WideRange,BEAR,-1.362
2024-03-07,TR,WithinPrevRange,TR,Bull,Normal,BEAR,-0.865
2024-03-11,TR,WithinPrevRange,BULL,Bull,Normal,BEAR,-1.192
2024-03-12,BEAR,WithinPrevRange,BULL,Bear,WideRange,BEAR,-2.589
2024-03-13,BEAR,WithinPrevRange,BEAR,Bear,WideRange,BEAR,-4.636
2024-03-14,BEAR,WithinPrevRange,BULL,Bull,WideRange,BULL,2.642
2024-03-15,BULL,GapUp>PrevHigh,BEAR,Bull,WideRange,BULL,1.358
2024-03-18,TR,GapDown<PrevLow,BEAR,Bear,WideRange,BULL,3.309
2024-03-19,TR,GapUp>PrevHigh,TR,Bull,WideRange,BEAR,-3.031
2024-03-20,BEAR,WithinPrevRange,TR,Bear,WideRange,TR,-0.128
2024-03-21,TR,GapUp>PrevHigh,TR,Bear,Normal,BEAR,-0.677
2024-03-22,TR,WithinPrevRange,TR,Bull,WideRange,BULL,1.277
2024-03-26,BULL,WithinPrevRange,TR,Bull,WideRange,BEAR,-0.751
2024-03-27,TR,WithinPrevRange,TR,Bull,Normal,TR,-0.149
2024-03-28,TR,WithinPrevRange,BEAR,Bear,WideRange,BULL,2.877
2024-04-01,TR,WithinPrevRange,BEAR,Bear,WideRange,BULL,0.872
2024-04-02,TR,WithinPrevRange,TR,Bull,Normal,TR,0.024
2024-04-03,TR,WithinPrevRange,BEAR,Bear,Normal,TR,-0.215
2024-04-04,TR,WithinPrevRange,BULL,Bear,WideRange,BEAR,-1.047
2024-04-05,TR,WithinPrevRange,BEAR,Bear,Normal,BULL,1.197
2024-04-08,TR,GapUp>PrevHigh,BEAR,Bear,Normal,TR,0.131
2024-04-09,TR,WithinPrevRange,BEAR,Bear,WideRange,BEAR,-0.796
2024-04-10,BEAR,WithinPrevRange,BULL,Bull,Normal,BULL,0.925
2024-04-12,BULL,WithinPrevRange,TR,Bull,Normal,BEAR,-0.698
2024-04-15,TR,GapDown<PrevLow,BEAR,Bear,WideRange,BULL,1.324
2024-04-16,TR,GapDown<PrevLow,BULL,Bull,Normal,BEAR,-1.148
2024-04-18,TR,WithinPrevRange,TR,Bear,WideRange,BEAR,-3.545
2024-04-19,BEAR,GapDown<PrevLow,BULL,Bull,WideRange,TR,0.181
2024-04-22,TR,WithinPrevRange,BEAR,Bear,Normal,TR,0.374
2024-04-23,TR,WithinPrevRange,BEAR,Bull,Normal,BULL,0.64
2024-04-24,TR,WithinPrevRange,TR,Bull,Normal,BEAR,-0.914
2024-04-25,BEAR,WithinPrevRange,TR,Bear,WideRange,BULL,2.633
2024-04-26,BULL,WithinPrevRange,TR,Bull,WideRange,BEAR,-1.335
2024-04-29,TR,WithinPrevRange,BEAR,Bear,Normal,TR,-0.023
2024-04-30,TR,WithinPrevRange,TR,Bear,WideRange,BEAR,-1.344
2024-05-02,BEAR,WithinPrevRange,BULL,Bull,WideRange,BEAR,-1.145
2024-05-03,TR,WithinPrevRange,TR,Bear,WideRange,BEAR,-0.705
2024-05-06,BEAR,WithinPrevRange,BEAR,Bear,WideRange,BEAR,-0.638
2024-05-07,BEAR,WithinPrevRange,TR,Bull,WideRange,BEAR,-2.071
2024-05-08,BEAR,WithinPrevRange,BULL,Bear,WideRange,TR,0.207
2024-05-09,TR,WithinPrevRange,TR,Bear,WideRange,BEAR,-3.394
2024-05-10,BEAR,WithinPrevRange,TR,Bear,Normal,BULL,1.098
2024-05-13,TR,WithinPrevRange,TR,Bear,WideRange,BULL,2.65
2024-05-14,BULL,WithinPrevRange,BULL,Bull,WideRange,BULL,5.029
2024-05-15,BULL,GapUp>PrevHigh,BULL,Bull,WideRange,BEAR,-1.455
2024-05-16,TR,WithinPrevRange,BEAR,Bear,WideRange,TR,-0.217
2024-05-17,TR,WithinPrevRange,BEAR,Bear,WideRange,BULL,1.222
2024-05-18,TR,WithinPrevRange,TR,Bear,Normal,TR,-0.22
2024-05-21,TR,WithinPrevRange,BEAR,Bear,WideRange,BULL,2.529
2024-05-22,TR,WithinPrevRange,BEAR,Bear,WideRange,BULL,1.322
2024-05-23,TR,GapUp>PrevHigh,TR,Bear,WideRange,BULL,7.033
2024-05-24,BULL,WithinPrevRange,BEAR,Bear,WideRange,BULL,0.816
2024-05-27,TR,WithinPrevRange,BEAR,Bear,WideRange,BEAR,-1.136
2024-05-28,BEAR,WithinPrevRange,TR,Bear,WideRange,BEAR,-1.406
2024-05-29,BEAR,WithinPrevRange,BULL,Bear,WideRange,TR,-0.245
2024-05-30,TR,WithinPrevRange,TR,Bull,WideRange,BEAR,-1.925
2024-05-31,TR,WithinPrevRange,BULL,Bull,WideRange,BULL,2.108
2024-06-03,BULL,GapUp>PrevHigh,BULL,Bear,WideRange,BEAR,-1.86
2024-06-04,TR,GapDown<PrevLow,BEAR,Bear,WideRange,BEAR,-11.339
2024-06-05,BEAR,WithinPrevRange,BEAR,Bear,WideRange,BULL,9.613
2024-06-06,TR,GapUp>PrevHigh,TR,Bear,WideRange,TR,0.497
2024-06-07,TR,WithinPrevRange,BULL,Bull,WideRange,BULL,0.836
2024-06-10,BULL,GapUp>PrevHigh,TR,Bear,WideRange,TR,-0.427
2024-06-11,BEAR,WithinPrevRange,TR,Bull,WideRange,TR,0.311
2024-06-12,TR,WithinPrevRange,TR,Bull,Normal,BEAR,-0.641
2024-06-13,BEAR,WithinPrevRange,BEAR,Bull,Normal,TR,-0.288
2024-06-14,TR,WithinPrevRange,BEAR,Bull,Normal,BULL,0.697
2024-06-18,BULL,GapUp>PrevHigh,BEAR,Bull,Normal,TR,-0.271
2024-06-19,TR,WithinPrevRange,BEAR,Bear,WideRange,TR,0.104
2024-06-20,TR,WithinPrevRange,BULL,Bear,WideRange,TR,-0.347
2024-06-21,TR,WithinPrevRange,BEAR,Bear,WideRange,BEAR,-1.195
2024-06-24,BEAR,WithinPrevRange,BEAR,Bear,WideRange,BULL,1.798
2024-06-25,TR,WithinPrevRange,BEAR,Bear,Normal,TR,-0.591
2024-06-26,BEAR,WithinPrevRange,TR,Bull,Normal,TR,-0.146
2024-06-27,TR,WithinPrevRange,BULL,Bull,Normal,TR,-0.198
2024-06-28,TR,WithinPrevRange,TR,Bull,Normal,TR,-0.293
2024-07-01,TR,WithinPrevRange,TR,Bear,Normal,TR,0.505
2024-07-02,TR,WithinPrevRange,TR,Bear,WideRange,TR,-0.243
2024-07-03,TR,WithinPrevRange,TR,Bear,Normal,BULL,1.07
2024-07-04,BULL,WithinPrevRange,BEAR,Bear,Normal,BEAR,-0.831
2024-07-05,BEAR,WithinPrevRange,BULL,Bear,Normal,TR,-0.095
2024-07-08,TR,WithinPrevRange,BEAR,Bear,WideRange,TR,-0.449
2024-07-09,TR,WithinPrevRange,BULL,Bull,Normal,BEAR,-1.295
2024-07-10,TR,WithinPrevRange,BEAR,Bear,WideRange,TR,-0.56
2024-07-11,TR,WithinPrevRange,TR,Bear,Normal,BEAR,-1.207
2024-07-12,BEAR,WithinPrevRange,TR,Bull,Normal,TR,-0.593
2024-07-15,BEAR,WithinPrevRange,TR,Bull,Normal,BULL,1.033
2024-07-16,BULL,GapUp>PrevHigh,TR,Bull,Normal,TR,-0.458
2024-07-18,TR,WithinPrevRange,BEAR,Bear,Normal,BULL,0.825
2024-07-19,TR,WithinPrevRange,TR,Bear,WideRange,BEAR,-2.436
2024-07-22,BEAR,WithinPrevRange,TR,Bear,Normal,TR,-0.315
2024-07-23,TR,WithinPrevRange,BEAR,Bear,WideRange,TR,-0.497
2024-07-24,TR,WithinPrevRange,BEAR,Bull,Normal,TR,-0.475
2024-07-25,BEAR,WithinPrevRange,TR,Bear,WideRange,TR,0.165
2024-07-26,BULL,WithinPrevRange,TR,Bull,WideRange,BULL,2.483
