Date,OpeningTrend,OpenLocation,PrevDayContext,Result,ResultRet%
2015-12-07 00:00:00+05:30,BEAR,OAR,TR,BEAR,-1.763
2015-12-08 00:00:00+05:30,BULL,OBR,BEAR,BEAR,-5.506
2015-12-09 00:00:00+05:30,TR,OBR,BEAR,TR,0.45
2015-12-10 00:00:00+05:30,TR,OOH,TR,BULL,1.017
2015-12-11 00:00:00+05:30,BEAR,OIM,TR,BEAR,-4.838
2015-12-14 00:00:00+05:30,BULL,OBR,BEAR,BULL,2.935
2015-12-15 00:00:00+05:30,TR,OOH,BULL,BEAR,-1.3
2015-12-16 00:00:00+05:30,TR,OOH,TR,BULL,2.39
2015-12-17 00:00:00+05:30,BULL,OIM,TR,TR,-0.185
2015-12-18 00:00:00+05:30,BULL,OOH,BULL,BULL,0.737
2015-12-21 00:00:00+05:30,TR,OIM,TR,TR,0.542
2015-12-22 00:00:00+05:30,TR,OIM,TR,BEAR,-1.377
2015-12-23 00:00:00+05:30,TR,OIM,TR,BEAR,-0.655
2015-12-24 00:00:00+05:30,TR,OOH,TR,TR,0.12
2015-12-28 00:00:00+05:30,TR,OIM,TR,BEAR,-1.249
2015-12-29 00:00:00+05:30,BULL,OOL,TR,TR,-0.18
2015-12-30 00:00:00+05:30,TR,OIM,TR,BULL,0.832
2015-12-31 00:00:00+05:30,TR,OIM,TR,BULL,0.824
2016-01-04 00:00:00+05:30,BULL,OAR,TR,BEAR,-2.847
2016-01-05 00:00:00+05:30,BEAR,OOL,BEAR,BULL,2.224
2016-01-06 00:00:00+05:30,BULL,OOH,TR,BEAR,-1.176
2016-01-07 00:00:00+05:30,TR,OBR,TR,BEAR,-3.561
2016-01-08 00:00:00+05:30,TR,OIM,BEAR,BULL,2.222
2016-01-11 00:00:00+05:30,BULL,OBR,BULL,BULL,1.846
2016-01-12 00:00:00+05:30,BEAR,OOH,BULL,BULL,1.084
2016-01-13 00:00:00+05:30,BEAR,OAR,TR,BEAR,-5.276
2016-01-14 00:00:00+05:30,TR,OOL,BEAR,TR,0.257
2016-01-15 00:00:00+05:30,BEAR,OIM,TR,BEAR,-8.732
2016-01-18 00:00:00+05:30,BULL,OOL,BEAR,BEAR,-3.772
2016-01-19 00:00:00+05:30,BEAR,OIM,BEAR,BULL,11.751
2016-01-20 00:00:00+05:30,BEAR,OOH,TR,BEAR,-1.212
2016-01-21 00:00:00+05:30,BULL,OOH,TR,BULL,0.968
2016-01-22 00:00:00+05:30,TR,OAR,BULL,TR,0.134
2016-01-25 00:00:00+05:30,BULL,OOH,TR,BEAR,-2.258
2016-01-27 00:00:00+05:30,BEAR,OIM,TR,TR,0.407
2016-01-28 00:00:00+05:30,BULL,OOH,TR,BEAR,-0.673
2016-01-29 00:00:00+05:30,BEAR,OIM,TR,BULL,3.098
2016-02-01 00:00:00+05:30,BEAR,OOH,BULL,TR,-0.463
2016-02-02 00:00:00+05:30,BULL,OOL,BEAR,BEAR,-1.713
2016-02-03 00:00:00+05:30,TR,OBR,BEAR,BEAR,-4.236
2016-02-04 00:00:00+05:30,TR,OIM,BEAR,BEAR,-1.697
2016-02-05 00:00:00+05:30,BEAR,OOH,TR,BULL,0.713
2016-02-08 00:00:00+05:30,TR,OIM,TR,BEAR,-1.337
2016-02-09 00:00:00+05:30,BEAR,OBR,TR,TR,0.289
2016-02-10 00:00:00+05:30,BEAR,OIM,TR,BEAR,-1.449
2016-02-11 00:00:00+05:30,TR,OOL,BEAR,BEAR,-6.942
2016-02-12 00:00:00+05:30,BEAR,OOL,BEAR,BULL,0.968
2016-02-15 00:00:00+05:30,BULL,OOH,TR,BULL,0.686
2016-02-16 00:00:00+05:30,BEAR,OOH,TR,BEAR,-2.818
2016-02-17 00:00:00+05:30,TR,OOL,BEAR,BULL,2.853
2016-02-18 00:00:00+05:30,BULL,OAR,TR,BULL,2.174
2016-02-19 00:00:00+05:30,BEAR,OIM,TR,BEAR,-0.898
2016-02-22 00:00:00+05:30,TR,OOL,TR,TR,0.228
2016-02-23 00:00:00+05:30,BEAR,OIM,TR,BEAR,-1.677
2016-02-24 00:00:00+05:30,BEAR,OBR,BEAR,BULL,3.975
2016-02-25 00:00:00+05:30,BEAR,OOH,TR,BEAR,-2.552
2016-02-26 00:00:00+05:30,BEAR,OIM,BEAR,BEAR,-0.954
2016-02-29 00:00:00+05:30,BEAR,OIM,TR,BEAR,-0.641
2016-03-01 00:00:00+05:30,TR,OIM,TR,BULL,1.695
2016-03-02 00:00:00+05:30,BEAR,OAR,BULL,BEAR,-1.482
2016-03-03 00:00:00+05:30,BEAR,OIM,BEAR,BULL,3.768
2016-03-04 00:00:00+05:30,BULL,OAR,BULL,BULL,4.045
2016-03-08 00:00:00+05:30,BULL,OIM,BULL,TR,-0.143
2016-03-09 00:00:00+05:30,TR,OOL,TR,BULL,1.321
2016-03-10 00:00:00+05:30,BULL,OAR,TR,TR,0.431
2016-03-11 00:00:00+05:30,TR,OIM,TR,BEAR,-0.931
2016-03-14 00:00:00+05:30,TR,OIM,BEAR,BEAR,-1.652
2016-03-15 00:00:00+05:30,TR,OBR,BEAR,BEAR,-1.626
2016-03-16 00:00:00+05:30,BEAR,OIM,BEAR,BULL,1.788
2016-03-17 00:00:00+05:30,BULL,OOH,TR,BEAR,-1.084
2016-03-18 00:00:00+05:30,BEAR,OAR,TR,BULL,1.287
2016-03-21 00:00:00+05:30,TR,OAR,TR,TR,0.42
2016-03-22 00:00:00+05:30,TR,OAR,BEAR,TR,-0.207
2016-03-23 00:00:00+05:30,BEAR,OIM,TR,BEAR,-1.401
2016-03-28 00:00:00+05:30,BEAR,OOL,BEAR,BEAR,-4.221
2016-03-29 00:00:00+05:30,TR,OOL,BEAR,BULL,1.603
2016-03-30 00:00:00+05:30,BULL,OOH,TR,BULL,1.994
2016-03-31 00:00:00+05:30,BEAR,OIM,TR,BULL,1.089
2016-04-01 00:00:00+05:30,BEAR,OOH,TR,BEAR,-1.092
2016-04-04 00:00:00+05:30,TR,OIM,TR,TR,-0.513
2016-04-05 00:00:00+05:30,BEAR,OOL,TR,BEAR,-1.713
2016-04-06 00:00:00+05:30,BEAR,OOL,BEAR,TR,0.152
2016-04-07 00:00:00+05:30,TR,OOH,TR,BEAR,-1.857
2016-04-08 00:00:00+05:30,TR,OOL,TR,BEAR,-1.064
2016-04-11 00:00:00+05:30,BULL,OIM,TR,BULL,0.827
2016-04-12 00:00:00+05:30,BULL,OOH,BULL,BULL,0.665
2016-04-13 00:00:00+05:30,TR,OOH,TR,BULL,1.74
2016-04-18 00:00:00+05:30,TR,OOH,TR,BULL,1.565
2016-04-20 00:00:00+05:30,BULL,OOH,BULL,TR,-0.138
2016-04-21 00:00:00+05:30,BEAR,OAR,TR,BEAR,-2.419
2016-04-22 00:00:00+05:30,TR,OOL,BEAR,BEAR,-1.209
2016-04-25 00:00:00+05:30,BEAR,OOL,BEAR,TR,0.295
2016-04-26 00:00:00+05:30,TR,OOL,BEAR,BULL,0.738
2016-04-27 00:00:00+05:30,TR,OIM,TR,BEAR,-1.812
2016-04-28 00:00:00+05:30,TR,OIM,BEAR,BEAR,-0.957
2016-04-29 00:00:00+05:30,BULL,OOL,TR,TR,-0.295
2016-05-02 00:00:00+05:30,TR,OIM,TR,TR,-0.075
2016-05-03 00:00:00+05:30,BULL,OIM,TR,BEAR,-1.401
2016-05-04 00:00:00+05:30,BEAR,OIM,TR,BULL,0.756
2016-05-05 00:00:00+05:30,TR,OOH,TR,TR,0.375
2016-05-06 00:00:00+05:30,TR,OOL,BEAR,BULL,2.725
2016-05-09 00:00:00+05:30,BULL,OOH,BULL,BULL,0.659
2016-05-10 00:00:00+05:30,TR,OIM,TR,TR,0.512
2016-05-11 00:00:00+05:30,BULL,OBR,TR,TR,-0.366
2016-05-12 00:00:00+05:30,TR,OIM,TR,BEAR,-1.459
2016-05-13 00:00:00+05:30,BULL,OIM,TR,BEAR,-0.806
2016-05-16 00:00:00+05:30,BULL,OOH,TR,BULL,1.959
2016-05-17 00:00:00+05:30,BEAR,OAR,BULL,BULL,1.144
2016-05-18 00:00:00+05:30,BULL,OIM,TR,TR,0.212
2016-05-19 00:00:00+05:30,BEAR,OIM,TR,BEAR,-1.064
2016-05-20 00:00:00+05:30,TR,OOL,BEAR,BEAR,-0.945
2016-05-23 00:00:00+05:30,BEAR,OOL,BEAR,TR,-0.148
2016-05-24 00:00:00+05:30,TR,OOL,BEAR,TR,0.299
2016-05-25 00:00:00+05:30,BULL,OIM,TR,TR,0.0
2016-05-26 00:00:00+05:30,BULL,OIM,BULL,TR,0.293
2016-05-27 00:00:00+05:30,BULL,OIM,BULL,BULL,2.432
2016-05-30 00:00:00+05:30,TR,OAR,BULL,BEAR,-2.246
2016-05-31 00:00:00+05:30,BEAR,OOL,TR,BEAR,-1.182
2016-06-01 00:00:00+05:30,BEAR,OIM,TR,BEAR,-0.914
2016-06-02 00:00:00+05:30,BEAR,OOL,BEAR,BULL,1.081
2016-06-03 00:00:00+05:30,TR,OOH,TR,BEAR,-1.844
2016-06-06 00:00:00+05:30,BEAR,OOL,BEAR,BULL,1.76
2016-06-07 00:00:00+05:30,BULL,OAR,TR,TR,0.212
2016-06-08 00:00:00+05:30,BULL,OAR,TR,BULL,3.015
