Date,OpeningTrend,OpenLocation,PrevDayContext,Result,ResultRet%
2016-02-12 00:00:00+05:30,BEAR,OIM,BEAR,BEAR,-1.382
2016-02-15 00:00:00+05:30,BULL,OOH,TR,BULL,1.66
2016-02-16 00:00:00+05:30,BEAR,OOH,BULL,BEAR,-0.937
2016-02-17 00:00:00+05:30,BEAR,OBR,TR,BULL,4.952
2016-02-18 00:00:00+05:30,TR,OAR,BULL,BEAR,-4.408
2016-02-19 00:00:00+05:30,BULL,OOL,BEAR,BULL,1.267
2016-02-22 00:00:00+05:30,BULL,OAR,BULL,BEAR,-0.751
2016-02-23 00:00:00+05:30,TR,OOL,TR,BEAR,-1.177
2016-02-24 00:00:00+05:30,BEAR,OOL,BEAR,BEAR,-0.951
2016-02-25 00:00:00+05:30,BULL,OOL,BEAR,BULL,0.949
2016-02-26 00:00:00+05:30,BEAR,OAR,BULL,TR,-0.34
2016-02-29 00:00:00+05:30,TR,OIM,TR,TR,-0.255
2016-03-01 00:00:00+05:30,BULL,OIM,TR,BULL,1.272
2016-03-02 00:00:00+05:30,BULL,OAR,BULL,TR,0.49
2016-03-03 00:00:00+05:30,BEAR,OOH,TR,BULL,1.138
2016-03-04 00:00:00+05:30,TR,OOH,TR,BULL,1.416
2016-03-08 00:00:00+05:30,BULL,OOH,BULL,BEAR,-2.49
2016-03-09 00:00:00+05:30,TR,OOL,BEAR,BULL,2.251
2016-03-10 00:00:00+05:30,BULL,OOH,BULL,BEAR,-2.481
2016-03-11 00:00:00+05:30,BULL,OIM,BEAR,BEAR,-1.81
2016-03-14 00:00:00+05:30,BEAR,OOH,TR,TR,-0.318
2016-03-15 00:00:00+05:30,BULL,OIM,BEAR,TR,-0.477
2016-03-16 00:00:00+05:30,BULL,OIM,TR,BEAR,-1.984
2016-03-17 00:00:00+05:30,TR,OIM,TR,BULL,1.197
2016-03-18 00:00:00+05:30,TR,OOH,TR,TR,-0.236
2016-03-21 00:00:00+05:30,BULL,OOH,TR,TR,0.078
2016-03-22 00:00:00+05:30,TR,OIM,TR,BEAR,-0.859
2016-03-23 00:00:00+05:30,TR,OIM,TR,TR,-0.316
2016-03-28 00:00:00+05:30,BEAR,OIM,BEAR,BEAR,-1.429
2016-03-29 00:00:00+05:30,BULL,OBR,BEAR,BEAR,-1.215
2016-03-30 00:00:00+05:30,TR,OOH,BEAR,BULL,1.79
2016-03-31 00:00:00+05:30,BEAR,OOH,BULL,TR,0.402
2016-04-01 00:00:00+05:30,BEAR,OIM,TR,BEAR,-0.879
2016-04-04 00:00:00+05:30,TR,OOH,TR,BEAR,-0.965
2016-04-05 00:00:00+05:30,TR,OOL,BEAR,BEAR,-2.117
2016-04-06 00:00:00+05:30,BEAR,OOL,BEAR,TR,0.419
2016-04-07 00:00:00+05:30,BEAR,OOH,TR,BULL,1.003
2016-04-08 00:00:00+05:30,TR,OIM,TR,TR,-0.33
2016-04-11 00:00:00+05:30,TR,OIM,TR,TR,0.0
2016-04-12 00:00:00+05:30,TR,OOH,TR,BEAR,-1.555
2016-04-13 00:00:00+05:30,TR,OIM,TR,TR,-0.082
2016-04-18 00:00:00+05:30,BEAR,OIM,TR,BEAR,-1.072
2016-04-20 00:00:00+05:30,TR,OIM,BEAR,TR,-0.333
2016-04-21 00:00:00+05:30,BULL,OOH,BEAR,BULL,2.028
2016-04-22 00:00:00+05:30,BULL,OOH,BULL,TR,0.0
2016-04-25 00:00:00+05:30,BEAR,OIM,BULL,BULL,1.888
2016-04-26 00:00:00+05:30,BEAR,OOH,TR,BULL,6.822
2016-04-27 00:00:00+05:30,BEAR,OAR,BULL,BULL,0.736
2016-04-28 00:00:00+05:30,TR,OIM,TR,BEAR,-1.026
2016-04-29 00:00:00+05:30,TR,OOL,BEAR,TR,-0.297
2016-05-02 00:00:00+05:30,BULL,OOL,TR,BEAR,-0.741
2016-05-03 00:00:00+05:30,BULL,OIM,TR,BEAR,-2.956
2016-05-04 00:00:00+05:30,TR,OOL,BEAR,BEAR,-1.683
2016-05-05 00:00:00+05:30,TR,OOL,TR,BEAR,-2.174
2016-05-06 00:00:00+05:30,BEAR,OOL,BEAR,TR,-0.321
2016-05-09 00:00:00+05:30,BULL,OIM,BEAR,BULL,0.711
2016-05-10 00:00:00+05:30,TR,OOH,TR,BEAR,-1.956
2016-05-11 00:00:00+05:30,BULL,OBR,BEAR,BEAR,-1.043
2016-05-12 00:00:00+05:30,BEAR,OOL,TR,TR,0.081
2016-05-13 00:00:00+05:30,BULL,OOL,TR,TR,0.081
2016-05-16 00:00:00+05:30,BEAR,OIM,TR,BEAR,-0.976
2016-05-17 00:00:00+05:30,BEAR,OIM,BEAR,BEAR,-0.661
2016-05-18 00:00:00+05:30,BULL,OOL,BEAR,BULL,0.832
2016-05-19 00:00:00+05:30,TR,OIM,TR,BEAR,-2.312
2016-05-20 00:00:00+05:30,TR,OOL,BEAR,BEAR,-1.189
2016-05-23 00:00:00+05:30,TR,OIM,BEAR,BEAR,-1.195
2016-05-24 00:00:00+05:30,BULL,OOL,BEAR,TR,-0.172
2016-05-25 00:00:00+05:30,TR,OAR,TR,TR,-0.086
2016-05-26 00:00:00+05:30,TR,OOH,TR,TR,-0.172
2016-05-27 00:00:00+05:30,BULL,OIM,TR,BEAR,-0.935
2016-05-30 00:00:00+05:30,TR,OAR,TR,BEAR,-0.658
2016-05-31 00:00:00+05:30,BEAR,OIM,TR,BEAR,-0.75
2016-06-01 00:00:00+05:30,BULL,OOH,TR,TR,0.57
2016-06-02 00:00:00+05:30,BEAR,OIM,TR,TR,0.568
2016-06-03 00:00:00+05:30,TR,OOH,TR,BEAR,-2.006
2016-06-06 00:00:00+05:30,TR,OOL,BEAR,BEAR,-0.658
2016-06-07 00:00:00+05:30,TR,OOL,BEAR,TR,0.331
2016-06-08 00:00:00+05:30,TR,OIM,TR,TR,-0.412
2016-06-09 00:00:00+05:30,TR,OIM,TR,TR,0.491
2016-06-10 00:00:00+05:30,BULL,OIM,TR,BEAR,-0.73
2016-06-13 00:00:00+05:30,TR,OBR,TR,BEAR,-0.66
2016-06-14 00:00:00+05:30,BULL,OIM,TR,TR,0.082
2016-06-15 00:00:00+05:30,TR,OOH,TR,BULL,0.98
2016-06-16 00:00:00+05:30,TR,OOH,TR,BEAR,-0.729
2016-06-17 00:00:00+05:30,TR,OIM,TR,TR,0.082
2016-06-20 00:00:00+05:30,BULL,OBR,TR,BULL,1.888
2016-06-21 00:00:00+05:30,BULL,OOH,BULL,TR,0.235
2016-06-22 00:00:00+05:30,TR,OOH,BULL,BEAR,-1.708
2016-06-23 00:00:00+05:30,BEAR,OOL,BEAR,TR,0.08
2016-06-24 00:00:00+05:30,TR,OBR,TR,BULL,1.161
2016-06-27 00:00:00+05:30,BULL,OOH,TR,BULL,0.812
2016-06-28 00:00:00+05:30,BEAR,OOH,BULL,BULL,0.646
2016-06-29 00:00:00+05:30,BULL,OOH,TR,BULL,2.059
2016-06-30 00:00:00+05:30,TR,OAR,BULL,TR,0.232
2016-07-01 00:00:00+05:30,BULL,OOH,TR,BULL,1.815
2016-07-04 00:00:00+05:30,BEAR,OAR,BULL,BULL,0.663
2016-07-05 00:00:00+05:30,TR,OOH,TR,BULL,2.634
2016-07-07 00:00:00+05:30,BEAR,OIM,TR,BEAR,-1.358
2016-07-08 00:00:00+05:30,BEAR,OOL,BEAR,BULL,3.832
2016-07-11 00:00:00+05:30,BEAR,OAR,BULL,BULL,1.046
2016-07-12 00:00:00+05:30,BEAR,OOH,BULL,TR,-0.208
2016-07-13 00:00:00+05:30,BULL,OIM,TR,TR,-0.407
2016-07-14 00:00:00+05:30,BULL,OIM,TR,BULL,3.754
2016-07-15 00:00:00+05:30,BEAR,OOH,BULL,TR,0.267
2016-07-18 00:00:00+05:30,TR,OIM,BEAR,BEAR,-3.491
2016-07-19 00:00:00+05:30,BULL,OOL,BEAR,BULL,2.205
2016-07-20 00:00:00+05:30,BEAR,OOH,BULL,BULL,2.644
2016-07-21 00:00:00+05:30,TR,OOH,BULL,BEAR,-2.097
2016-07-22 00:00:00+05:30,TR,OOL,BEAR,BULL,4.743
2016-07-25 00:00:00+05:30,BULL,OOH,BULL,BULL,2.137
2016-07-26 00:00:00+05:30,BEAR,OOH,BULL,BEAR,-1.113
2016-07-27 00:00:00+05:30,TR,OIM,BEAR,TR,-0.248
2016-07-28 00:00:00+05:30,BEAR,OOH,TR,BEAR,-1.484
