Date,OpeningTrend,OpenLocation,PrevDayContext,Result,ResultRet%
2025-05-22 00:00:00+05:30,BULL,OOH,TR,BEAR,-99.061
2025-05-23 00:00:00+05:30,BULL,OOH,BEAR,BULL,2.802
2025-05-26 00:00:00+05:30,BULL,OAR,TR,BEAR,-99.112
2025-05-27 00:00:00+05:30,BEAR,OOH,BEAR,BULL,11061.718
2025-05-28 00:00:00+05:30,BEAR,OOH,BEAR,BULL,10920.951
2025-05-29 00:00:00+05:30,BEAR,OOH,TR,BEAR,-99.093
2025-05-30 00:00:00+05:30,BEAR,OOH,TR,BULL,10768.261
2025-06-02 00:00:00+05:30,TR,OOH,BEAR,TR,-0.194
2025-06-03 00:00:00+05:30,TR,OOL,BEAR,BEAR,-1.779
2025-06-04 00:00:00+05:30,BEAR,OOH,TR,TR,0.222
2025-06-05 00:00:00+05:30,TR,OOL,BEAR,BULL,10913.629
2025-06-06 00:00:00+05:30,BEAR,OAR,BULL,BULL,2.382
2025-06-09 00:00:00+05:30,BULL,OOL,BEAR,TR,-0.377
2025-06-10 00:00:00+05:30,TR,OOL,TR,BULL,0.791
2025-06-11 00:00:00+05:30,TR,OOL,BULL,TR,-0.104
2025-06-12 00:00:00+05:30,TR,OOH,TR,BEAR,-1.771
2025-06-13 00:00:00+05:30,BULL,OBR,BEAR,BEAR,-99.132
2025-06-16 00:00:00+05:30,TR,OOL,TR,BULL,2.059
2025-06-17 00:00:00+05:30,BEAR,OOH,BULL,BULL,11186.951
2025-06-18 00:00:00+05:30,BULL,OBR,BEAR,BEAR,-0.855
2025-06-19 00:00:00+05:30,TR,OOL,BULL,BEAR,-99.141
2025-06-20 00:00:00+05:30,TR,OOL,TR,BULL,11414.15
2025-06-23 00:00:00+05:30,TR,OOL,BULL,TR,0.337
2025-06-24 00:00:00+05:30,TR,OOL,BULL,BULL,11351.827
2025-06-25 00:00:00+05:30,TR,OAR,BULL,TR,-0.221
2025-06-26 00:00:00+05:30,BEAR,OOH,TR,TR,0.181
2025-06-27 00:00:00+05:30,BULL,OOL,BEAR,BULL,1.656
2025-06-30 00:00:00+05:30,BULL,OOL,BULL,BEAR,-99.133
2025-07-01 00:00:00+05:30,BEAR,OAR,TR,BULL,11705.726
2025-07-02 00:00:00+05:30,BEAR,OOL,TR,BULL,11736.785
2025-07-03 00:00:00+05:30,BEAR,OOL,BULL,TR,-0.231
2025-07-04 00:00:00+05:30,TR,OOH,BULL,BEAR,-99.147
2025-07-07 00:00:00+05:30,BEAR,OOL,TR,BULL,11644.856
2025-07-08 00:00:00+05:30,TR,OOH,BULL,BEAR,-2.012
2025-07-09 00:00:00+05:30,TR,OOL,BEAR,BULL,11343.802
2025-07-10 00:00:00+05:30,TR,OOH,BULL,BULL,0.916
2025-07-11 00:00:00+05:30,BEAR,OAR,TR,BEAR,-99.126
2025-07-14 00:00:00+05:30,BULL,OOH,BEAR,BEAR,-99.133
2025-07-15 00:00:00+05:30,TR,OOL,BEAR,TR,0.014
2025-07-16 00:00:00+05:30,TR,OOL,TR,TR,-0.142
2025-07-17 00:00:00+05:30,TR,OAR,BULL,TR,0.064
2025-07-18 00:00:00+05:30,TR,OOH,TR,BEAR,-1.105
2025-07-21 00:00:00+05:30,BEAR,OOH,TR,BULL,1.358
2025-07-22 00:00:00+05:30,BEAR,OOH,TR,BULL,11472.534
2025-07-23 00:00:00+05:30,BEAR,OAR,TR,BULL,11402.467
2025-07-24 00:00:00+05:30,BEAR,OOH,BEAR,BULL,11582.043
2025-07-25 00:00:00+05:30,BEAR,OBR,BEAR,BULL,11610.103
2025-07-28 00:00:00+05:30,BULL,OOH,BULL,TR,-0.17
2025-07-29 00:00:00+05:30,BEAR,OOH,TR,TR,0.294
2025-07-30 00:00:00+05:30,TR,OOH,TR,TR,-0.05
2025-07-31 00:00:00+05:30,BULL,OOH,TR,TR,-0.114
2025-08-01 00:00:00+05:30,BEAR,OOH,TR,BULL,12085.169
2025-08-04 00:00:00+05:30,TR,OOH,BEAR,BEAR,-99.168
2025-08-05 00:00:00+05:30,TR,OOL,TR,BULL,12023.306
2025-08-06 00:00:00+05:30,BEAR,OOH,BULL,BEAR,-1.741
2025-08-07 00:00:00+05:30,TR,OAR,BEAR,BEAR,-2.607
2025-08-08 00:00:00+05:30,BULL,OIM,TR,BEAR,-3.257
2025-08-11 00:00:00+05:30,BEAR,OOL,TR,BULL,3.602
2025-08-12 00:00:00+05:30,TR,OIM,TR,BEAR,-0.618
2025-08-13 00:00:00+05:30,TR,OIM,TR,TR,0.245
2025-08-14 00:00:00+05:30,TR,OOH,TR,BULL,1.016
2025-08-18 00:00:00+05:30,BULL,OOH,BULL,TR,0.11
2025-08-19 00:00:00+05:30,BEAR,OOH,BULL,BEAR,-3.821
2025-08-20 00:00:00+05:30,BEAR,OOL,BEAR,BULL,1.264
2025-08-21 00:00:00+05:30,TR,OOH,TR,TR,-0.051
2025-08-22 00:00:00+05:30,BULL,OIM,TR,BEAR,-1.199
2025-08-25 00:00:00+05:30,BEAR,OIM,BEAR,TR,-0.226
2025-08-26 00:00:00+05:30,BEAR,OOL,BEAR,BEAR,-0.691
2025-08-28 00:00:00+05:30,BEAR,OIM,BEAR,TR,0.449
2025-08-29 00:00:00+05:30,TR,OIM,TR,BEAR,-0.645
2025-09-01 00:00:00+05:30,TR,OOL,BEAR,BEAR,-1.165
2025-09-02 00:00:00+05:30,BULL,OIM,BEAR,TR,-0.237
2025-09-03 00:00:00+05:30,BULL,OOH,TR,BULL,1.259
2025-09-04 00:00:00+05:30,TR,OAR,BULL,BEAR,-0.658
2025-09-05 00:00:00+05:30,TR,OIM,TR,TR,-0.592
2025-09-08 00:00:00+05:30,TR,OIM,TR,BEAR,-0.744
2025-09-09 00:00:00+05:30,BULL,OIM,BEAR,BULL,1.085
2025-09-10 00:00:00+05:30,BULL,OAR,TR,BEAR,-1.065
2025-09-11 00:00:00+05:30,TR,OIM,TR,TR,-0.168
2025-09-12 00:00:00+05:30,TR,OOH,TR,TR,0.312
2025-09-15 00:00:00+05:30,BEAR,OAR,TR,TR,0.121
2025-09-16 00:00:00+05:30,BEAR,OOH,BEAR,BULL,2.463
2025-09-17 00:00:00+05:30,BULL,OOH,BULL,TR,-0.182
2025-09-18 00:00:00+05:30,BEAR,OIM,TR,BEAR,-0.832
2025-09-19 00:00:00+05:30,BEAR,OOL,BEAR,BEAR,-1.338
2025-09-22 00:00:00+05:30,BULL,OOL,BEAR,TR,-0.353
2025-09-23 00:00:00+05:30,BEAR,OIM,TR,TR,0.181
2025-09-24 00:00:00+05:30,TR,OOL,TR,TR,-0.362
2025-09-25 00:00:00+05:30,BEAR,OIM,TR,BEAR,-1.675
2025-09-26 00:00:00+05:30,BEAR,OOL,BEAR,TR,0.493
2025-09-29 00:00:00+05:30,TR,OIM,BEAR,BEAR,-1.133
2025-09-30 00:00:00+05:30,BEAR,OIM,BEAR,BEAR,-2.191
2025-10-01 00:00:00+05:30,TR,OOL,BEAR,BEAR,-1.423
2025-10-03 00:00:00+05:30,BEAR,OOL,TR,BEAR,-0.731
2025-10-06 00:00:00+05:30,TR,OOL,BEAR,BEAR,-1.073
2025-10-07 00:00:00+05:30,TR,OIM,TR,BULL,1.488
2025-10-08 00:00:00+05:30,TR,OAR,BULL,BEAR,-1.054
2025-10-09 00:00:00+05:30,BEAR,OIM,TR,TR,-0.302
2025-10-10 00:00:00+05:30,BULL,OIM,BEAR,TR,0.44
2025-10-13 00:00:00+05:30,BULL,OOL,TR,BULL,2.83
2025-10-14 00:00:00+05:30,BEAR,OOH,BULL,TR,-0.123
2025-10-15 00:00:00+05:30,BEAR,OIM,BEAR,TR,0.271
2025-10-16 00:00:00+05:30,BULL,OIM,TR,BULL,1.411
2025-10-17 00:00:00+05:30,BEAR,OOH,BULL,BULL,2.204
2025-10-20 00:00:00+05:30,BEAR,OOH,TR,TR,0.55
2025-10-21 00:00:00+05:30,TR,OAR,TR,BEAR,-0.773
2025-10-23 00:00:00+05:30,BULL,OIM,TR,BULL,1.032
2025-10-24 00:00:00+05:30,TR,OOH,BULL,BULL,0.891
2025-10-27 00:00:00+05:30,TR,OOH,TR,BEAR,-1.152
2025-10-28 00:00:00+05:30,TR,OOL,BEAR,BEAR,-1.242
2025-10-29 00:00:00+05:30,BEAR,OOL,BEAR,BEAR,-0.88
2025-10-30 00:00:00+05:30,BEAR,OIM,TR,BEAR,-1.279
2025-10-31 00:00:00+05:30,BEAR,OIM,BEAR,BEAR,-0.942
2025-11-03 00:00:00+05:30,BEAR,OOL,BEAR,TR,-0.271
2025-11-04 00:00:00+05:30,BEAR,OIM,TR,TR,-0.132
2025-11-06 00:00:00+05:30,BULL,OOL,TR,BULL,5.39
2025-11-07 00:00:00+05:30,BEAR,OOH,BULL,BEAR,-1.017
2025-11-10 00:00:00+05:30,BULL,OOL,BEAR,BEAR,-2.726
2025-11-11 00:00:00+05:30,BULL,OBR,BEAR,BULL,71.303
