Date,OpeningTrend,OpenLocation,PrevDayContext,Result,ResultRet%
2022-09-22 00:00:00+05:30,BULL,OIM,TR,TR,-0.237
2022-09-23 00:00:00+05:30,BEAR,OOL,TR,BEAR,-2.087
2022-09-26 00:00:00+05:30,BEAR,OBR,BEAR,TR,0.086
2022-09-27 00:00:00+05:30,BEAR,OOL,BEAR,BULL,2.263
2022-09-28 00:00:00+05:30,TR,OIM,TR,TR,0.259
2022-09-29 00:00:00+05:30,TR,OOH,TR,BULL,3.207
2022-09-30 00:00:00+05:30,TR,OOH,BULL,BULL,2.727
2022-10-03 00:00:00+05:30,TR,OOH,TR,TR,0.485
2022-10-04 00:00:00+05:30,TR,OOH,TR,BULL,1.184
2022-10-06 00:00:00+05:30,BULL,OOH,TR,TR,0.229
2022-10-07 00:00:00+05:30,TR,OIM,TR,BULL,7.011
2022-10-10 00:00:00+05:30,BEAR,OIM,BULL,BULL,0.73
2022-10-11 00:00:00+05:30,TR,OIM,TR,BEAR,-4.082
2022-10-12 00:00:00+05:30,TR,OOL,BEAR,BEAR,-3.625
2022-10-13 00:00:00+05:30,BULL,OOL,BEAR,BEAR,-4.729
2022-10-14 00:00:00+05:30,TR,OIM,BEAR,BEAR,-1.983
2022-10-17 00:00:00+05:30,BEAR,OOL,TR,BULL,1.71
2022-10-18 00:00:00+05:30,TR,OAR,TR,BEAR,-1.173
2022-10-19 00:00:00+05:30,BEAR,OIM,TR,BEAR,-0.878
2022-10-20 00:00:00+05:30,BEAR,OOL,TR,TR,0.409
2022-10-21 00:00:00+05:30,BULL,OOH,TR,TR,0.0
2022-10-24 00:00:00+05:30,TR,OOH,TR,TR,0.0
2022-10-25 00:00:00+05:30,BULL,OIM,BEAR,BULL,1.572
2022-10-27 00:00:00+05:30,BULL,OIM,BULL,TR,-0.077
2022-10-28 00:00:00+05:30,BEAR,OOH,TR,BEAR,-2.259
2022-10-31 00:00:00+05:30,BEAR,OIM,BEAR,BULL,1.362
2022-11-01 00:00:00+05:30,TR,OOH,TR,BULL,0.874
2022-11-02 00:00:00+05:30,BULL,OOH,TR,BEAR,-1.404
