Date,OpeningTrend,OpenLocation,PrevDayContext,Result,ResultRet%
2023-05-29 00:00:00+05:30,BEAR,OAR,BEAR,TR,0.174
2023-05-30 00:00:00+05:30,BEAR,OIM,BEAR,TR,-0.19
2023-05-31 00:00:00+05:30,BEAR,OBR,BEAR,TR,-0.235
2023-06-01 00:00:00+05:30,BULL,OIM,TR,TR,0.075
2023-06-02 00:00:00+05:30,TR,OOH,TR,TR,-0.342
2023-06-05 00:00:00+05:30,TR,OIM,TR,TR,-0.592
2023-06-06 00:00:00+05:30,TR,OIM,TR,TR,-0.267
2023-06-07 00:00:00+05:30,TR,OOH,TR,BULL,0.619
2023-06-08 00:00:00+05:30,TR,OIM,TR,TR,-0.108
2023-06-09 00:00:00+05:30,TR,OIM,TR,TR,-0.504
2023-06-12 00:00:00+05:30,BEAR,OBR,BEAR,TR,0.319
2023-06-13 00:00:00+05:30,BULL,OIM,TR,TR,-0.225
2023-06-14 00:00:00+05:30,TR,OOH,TR,TR,-0.392
2023-06-15 00:00:00+05:30,TR,OOL,BEAR,TR,0.067
2023-06-16 00:00:00+05:30,TR,OOL,TR,BULL,1.01
2023-06-19 00:00:00+05:30,BULL,OOH,BULL,BULL,1.469
2023-06-20 00:00:00+05:30,BULL,OOH,BULL,BULL,0.8
2023-06-21 00:00:00+05:30,BULL,OAR,BULL,TR,-0.078
2023-06-22 00:00:00+05:30,BULL,OOH,TR,BEAR,-1.108
2023-06-23 00:00:00+05:30,BEAR,OIM,TR,BEAR,-0.785
2023-06-26 00:00:00+05:30,TR,OOL,BEAR,BEAR,-0.721
2023-06-27 00:00:00+05:30,BEAR,OOL,BEAR,TR,-0.146
2023-06-28 00:00:00+05:30,TR,OOH,TR,TR,0.056
2023-06-30 00:00:00+05:30,BEAR,OOH,TR,BULL,1.867
2023-07-03 00:00:00+05:30,BEAR,OAR,BULL,TR,-0.395
2023-07-04 00:00:00+05:30,BEAR,OOL,BEAR,TR,-0.04
2023-07-05 00:00:00+05:30,TR,OOL,BEAR,TR,-0.064
2023-07-06 00:00:00+05:30,BULL,OOL,TR,TR,-0.333
2023-07-07 00:00:00+05:30,TR,OIM,TR,BEAR,-0.827
2023-07-10 00:00:00+05:30,TR,OOL,TR,TR,0.113
2023-07-11 00:00:00+05:30,TR,OOH,BEAR,TR,-0.599
2023-07-12 00:00:00+05:30,TR,OOL,TR,TR,-0.048
2023-07-13 00:00:00+05:30,TR,OIM,TR,BEAR,-0.989
2023-07-14 00:00:00+05:30,TR,OOL,BEAR,TR,-0.073
2023-07-17 00:00:00+05:30,BULL,OIM,TR,TR,0.04
2023-07-18 00:00:00+05:30,BEAR,OOH,TR,TR,-0.521
2023-07-19 00:00:00+05:30,BEAR,OIM,TR,TR,-0.016
2023-07-20 00:00:00+05:30,BEAR,OIM,TR,BULL,1.371
2023-07-21 00:00:00+05:30,BEAR,OOH,BULL,BULL,1.882
2023-07-24 00:00:00+05:30,BEAR,OIM,BULL,BEAR,-1.174
2023-07-25 00:00:00+05:30,TR,OOL,BEAR,TR,-0.573
2023-07-26 00:00:00+05:30,TR,OIM,TR,TR,0.408
2023-07-27 00:00:00+05:30,TR,OIM,BULL,TR,0.063
2023-07-28 00:00:00+05:30,TR,OOL,TR,BEAR,-0.611
