Date,OpeningTrend,OpenLocation,PrevDayContext,Result,ResultRet%
2015-12-31 00:00:00+05:30,TR,OOH,TR,TR,0.0
2016-01-04 00:00:00+05:30,TR,OAR,TR,TR,0.0
2016-01-05 00:00:00+05:30,BEAR,OOH,TR,BEAR,-0.826
2016-01-06 00:00:00+05:30,BEAR,OOL,BEAR,BULL,1.667
2016-01-07 00:00:00+05:30,TR,OIM,BULL,TR,0.0
2016-01-08 00:00:00+05:30,TR,OIM,TR,BULL,3.279
2016-01-11 00:00:00+05:30,TR,OIM,BULL,TR,0.0
2016-01-12 00:00:00+05:30,TR,OIM,TR,BEAR,-0.8
2016-01-13 00:00:00+05:30,TR,OIM,BEAR,BEAR,-3.175
2016-01-14 00:00:00+05:30,BULL,OOL,BEAR,TR,0.0
2016-01-15 00:00:00+05:30,TR,OIM,BULL,BEAR,-1.639
2016-01-18 00:00:00+05:30,BEAR,OOL,TR,BEAR,-6.78
2016-01-19 00:00:00+05:30,BEAR,OOL,BEAR,BULL,3.67
2016-01-20 00:00:00+05:30,BEAR,OOH,TR,BULL,2.727
2016-01-21 00:00:00+05:30,BEAR,OOH,TR,TR,0.0
2016-01-22 00:00:00+05:30,TR,OOH,TR,TR,0.0
2016-01-25 00:00:00+05:30,BULL,OIM,TR,BEAR,-0.847
2016-01-27 00:00:00+05:30,BEAR,OIM,TR,BULL,0.855
2016-01-28 00:00:00+05:30,TR,OOH,BULL,BEAR,-2.521
2016-01-29 00:00:00+05:30,TR,OIM,BEAR,BULL,1.724
2016-02-01 00:00:00+05:30,TR,OOH,TR,BULL,0.84
2016-02-02 00:00:00+05:30,TR,OIM,TR,BEAR,-3.333
2016-02-03 00:00:00+05:30,BEAR,OBR,BEAR,BULL,12.281
2016-02-04 00:00:00+05:30,TR,OOH,BULL,BULL,0.8
2016-02-05 00:00:00+05:30,BULL,OOH,TR,BULL,3.077
2016-02-08 00:00:00+05:30,BULL,OOH,BULL,BEAR,-1.471
2016-02-09 00:00:00+05:30,BEAR,OOL,TR,BULL,0.763
2016-02-10 00:00:00+05:30,TR,OIM,TR,BEAR,-3.008
2016-02-11 00:00:00+05:30,BEAR,OIM,TR,BEAR,-6.154
2016-02-12 00:00:00+05:30,TR,OIM,TR,BEAR,-4.762
2016-02-15 00:00:00+05:30,TR,OIM,BEAR,BEAR,-0.8
2016-02-16 00:00:00+05:30,BEAR,OIM,TR,BEAR,-0.826
2016-02-17 00:00:00+05:30,BEAR,OOL,BEAR,BULL,3.39
2016-02-18 00:00:00+05:30,TR,OOH,TR,TR,0.0
2016-02-19 00:00:00+05:30,BEAR,OOH,TR,BEAR,-1.626
2016-02-22 00:00:00+05:30,BEAR,OIM,BEAR,TR,0.0
2016-02-23 00:00:00+05:30,TR,OIM,TR,BEAR,-1.667
2016-02-24 00:00:00+05:30,TR,OOL,BEAR,BEAR,-1.695
2016-02-25 00:00:00+05:30,BEAR,OIM,BEAR,BULL,0.877
2016-02-26 00:00:00+05:30,TR,OOH,TR,TR,0.0
2016-02-29 00:00:00+05:30,TR,OIM,TR,BULL,2.609
2016-03-01 00:00:00+05:30,BULL,OOH,TR,BULL,2.479
2016-03-02 00:00:00+05:30,BULL,OAR,BULL,BEAR,-0.781
2016-03-03 00:00:00+05:30,BEAR,OIM,TR,BEAR,-2.362
2016-03-04 00:00:00+05:30,BEAR,OIM,BEAR,BULL,1.613
2016-03-08 00:00:00+05:30,BULL,OIM,TR,BEAR,-1.562
2016-03-09 00:00:00+05:30,TR,OOL,TR,BULL,2.4
2016-03-10 00:00:00+05:30,TR,OIM,TR,BEAR,-0.775
2016-03-11 00:00:00+05:30,TR,OOL,TR,TR,0.0
2016-03-14 00:00:00+05:30,BULL,OOH,TR,TR,0.0
2016-03-15 00:00:00+05:30,BULL,OIM,BULL,BEAR,-1.515
2016-03-16 00:00:00+05:30,BEAR,OOL,TR,BULL,1.562
